FECHA_PROCESO;RUC_PROVEEDOR;PROVEEDOR;RUC_ENTIDAD;ENTIDAD;ORDEN_ELECTRÓNICA;ORDEN_ELECTRÓNICA_GENERADA;ESTADO_ORDEN_ELECTRÓNICA;FECHA_ÚLTIMO_ESTADO;TOTAL;ORDEN_PUBLICADA;ACUERDO_MARCO
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131367008;INSTITUTO GEOFISICO DEL PERU;ORDEN_DE_SERVICIO-178-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45795;PAGADA;29/03/2022;1678.44;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45795.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20504794637;MINISTERIO DE LA PRODUCCIÓN;ORDEN_DE_SERVICIO-179-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45796;PAGADA;21/02/2022;20236.61;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45796.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20603348541;CONTRALORÍA GENERAL - GESTIÓN DE PROYECTOS Y FORTALECIMIENTO DE CAPACIDADES;ORDEN_DE_SERVICIO-180-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45797;PAGADA;14/02/2022;2301.44;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45797.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20509139700;FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL;ORDEN_DE_SERVICIO-181-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45798;PAGADA;31/01/2022;2140.13;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45798.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20153408191;MARINA DE GUERRA DEL PERU;ORDEN_DE_SERVICIO-182-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45799;PAGADA;28/04/2022;24980.91;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45799.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20100027705;EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU;ORDEN_DE_SERVICIO-183-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45800;PAGADA;21/02/2022;1340.2;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45800.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20291973851;OFICINA NACIONAL DE PROCESOS ELECTORALES;ORDEN_DE_SERVICIO-184-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45801;PAGADA;29/04/2022;5120.1;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45801.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20181648091;GOBIERNO REGIONAL DE CUSCO - DIRECCION REGIONAL DE EDUCACION;ORDEN_DE_SERVICIO-185-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45802;PAGADA;17/02/2022;673.29;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45802.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20147797011;GOBIERNO REGIONAL DE TACNA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA;ORDEN_DE_SERVICIO-186-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45803;PAGADA;2/02/2022;1276.38;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45803.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20339267821;COMISIÓN NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS - DEVIDA;ORDEN_DE_SERVICIO-187-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45804;PAGADA;14/02/2022;1522.39;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45804.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131378972;CONTRALORIA GENERAL DE LA REPUBLICA;ORDEN_DE_SERVICIO-188-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45805;PAGADA;1/02/2022;7163.78;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45805.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131257750;SEGURO SOCIAL DE SALUD;ORDEN_DE_SERVICIO-189-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45806;CONFORME C/PAGO RETRASADO;25/02/2022;149242.59;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45806.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20100004675;CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL S.A.- CORPAC;ORDEN_DE_SERVICIO-190-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45807;PAGADA;11/02/2022;6158.12;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45807.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131373075;SERVICIO NACIONAL DE SANIDAD AGRARIA;ORDEN_DE_SERVICIO-191-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45808;PAGADA;16/02/2022;903.49;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45808.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20159386253;MUNICIPALIDAD DISTRITAL DE SAN JERONIMO - CUSCO;ORDEN_DE_SERVICIO-192-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45809;PAGADA;13/04/2022;1621.36;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45809.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20514347221;PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED;ORDEN_DE_SERVICIO-193-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45810;PAGADA;2/03/2022;5120.86;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45810.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20380419247;MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO;ORDEN_DE_SERVICIO-195-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45812;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;724.1;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20504743307;MINISTERIO DE VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO - ADMINISTRACIÓN GENERAL;ORDEN_DE_SERVICIO-196-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45813;PAGADA;3/02/2022;8021.52;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45813.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20207553698;PROGRAMA NACIONAL DE SANEAMIENTO URBANO;ORDEN_DE_SERVICIO-197-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45814;PAGADA;11/03/2022;4154.29;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45814.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20168007168;MUNICIPALIDAD PROVINCIAL DE CHACHAPOYAS;ORDEN_DE_SERVICIO-198-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45815;PAGADA;21/02/2022;386.25;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45815.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20414251561;PROGRAMA DE DESARROLLO DE SANIDAD AGROPECUARIA;ORDEN_DE_SERVICIO-199-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45816;PAGADA;9/02/2022;4072.61;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45816.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20604676372;PROGRAMA NACIONAL DE TELECOMUNICACIONES;ORDEN_DE_SERVICIO-200-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45817;PAGADA;19/04/2022;2752.23;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45817.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131370301;MINISTERIO PUBLICO;ORDEN_DE_SERVICIO-201-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45818;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;10791.63;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131377810;SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION;ORDEN_DE_SERVICIO-202-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45819;PAGADA;4/02/2022;3467.29;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45819.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20100030595;BANCO DE LA NACION;ORDEN_DE_SERVICIO-203-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45820;PAGADA;1/04/2022;5086.54;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45820.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131371617;MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS;ORDEN_DE_SERVICIO-204-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45821;PAGADA;18/02/2022;1308.14;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45821.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20453223788;GOBIERNO REGIONAL DE TACNA-HOSPITAL HIPOLITO UNANUE;ORDEN_DE_SERVICIO-205-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45822;CONFORME C/PAGO RETRASADO;29/04/2022;2211.42;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45822.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20503503639;MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL);ORDEN_DE_SERVICIO-206-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45823;PAGADA;14/02/2022;3791.37;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45823.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20456318429;MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE AREQUIPA;ORDEN_DE_SERVICIO-207-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45824;PAGADA;31/01/2022;630;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45824.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20114883230;EMPRESA NACIONAL DE LA COCA S.A.;ORDEN_DE_SERVICIO-208-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45825;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;1113.92;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20171781648;INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA - I.I.A.P.;ORDEN_DE_SERVICIO-209-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45826;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;2013.82;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20602114091;AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS;ORDEN_DE_SERVICIO-210-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45827;PAGADA;1/02/2022;5014.87;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45827.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20132023540;EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRO NOR MEDIO SA HIDRANDINA;ORDEN_DE_SERVICIO-211-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45828;PAGADA;17/02/2022;1918.83;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45828.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131372931;MINISTERIO DE AGRICULTURA Y RIEGO;ORDEN_DE_SERVICIO-212-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45829;PAGADA;31/01/2022;19775.94;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45829.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20551239692;SUPERINTENDENCIA NACIONAL DE MIGRACIONES;ORDEN_DE_SERVICIO-213-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45830;PAGADA;16/02/2022;4665.84;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45830.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20168999926;PRESIDENCIA DEL CONSEJO DE MINISTROS;ORDEN_DE_SERVICIO-214-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45831;PAGADA;8/02/2022;18225.23;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45831.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20479393568;UNIVERSIDAD NACIONAL TORIBIO RODRIGUEZ DE MENDOZA DE AMAZONAS;ORDEN_DE_SERVICIO-215-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45832;PAGADA;3/03/2022;1010.06;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45832.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20420248645;ORGANISMO SUPERVISOR DE LA INVERSION EN INFRAESTRUCTURA DE TRANSPORTE DE USO PUBLICO;ORDEN_DE_SERVICIO-216-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45833;PAGADA;21/03/2022;770.48;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45833.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20521286769;ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL;ORDEN_DE_SERVICIO-217-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45834;CONFORME C/PAGO PENDIENTE;2/05/2022;2513.12;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45834.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20100362598;SERVICIOS INTEGRADOS DE LIMPIEZA SA;ORDEN_DE_SERVICIO-218-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45835;PAGADA;1/03/2022;1664.2;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45835.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20509510149;SISTEMA METROPOLITANO DE LA SOLIDARIDAD;ORDEN_DE_SERVICIO-219-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45836;CONFORME C/PAGO RETRASADO;9/02/2022;2707.3;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45836.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20103030791;EMPRESA ACTIVOS MINEROS SAC;ORDEN_DE_SERVICIO-221-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45838;PAGADA;7/04/2022;2397.64;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45838.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20178922581;FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICIA NACIONAL DEL PERU;ORDEN_DE_SERVICIO-222-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45839;PAGADA;24/02/2022;53467.37;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45839.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20551322590;UNIDAD EJECUTORA 003 GESTION INTEGRAL DE LA CALIDAD AMBIENTAL;ORDEN_DE_SERVICIO-223-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45840;PAGADA;14/02/2022;1720.1;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45840.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20202455817;MUNICIPALIDAD DISTRITAL DE HUAYOPATA;ORDEN_DE_SERVICIO-224-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45841;CONFORME C/PAGO RETRASADO;13/02/2022;775.05;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45841.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131370301;MINISTERIO PUBLICO;ORDEN_DE_SERVICIO-225-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45842;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;5590.13;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131367938;MINISTERIO DE DEFENSA;ORDEN_DE_SERVICIO-226-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45843;PAGADA;7/02/2022;12025.62;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45843.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20168999926;PRESIDENCIA DEL CONSEJO DE MINISTROS;ORDEN_DE_SERVICIO-227-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45844;PAGADA;3/02/2022;7075.09;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45844.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20504774288;MINISTERIO DE COMERCIO EXTERIOR Y TURISMO;ORDEN_DE_SERVICIO-228-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45845;PAGADA;3/02/2022;6000.58;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45845.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20131370645;MINISTERIO DE ECONOMIA Y FINANZAS;ORDEN_DE_SERVICIO-229-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45846;PAGADA;28/01/2022;5106.7;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45846.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20341841357;LATAM AIRLINES PERU S.A.;20492966658;MINISTERIO DEL AMBIENTE;ORDEN_DE_SERVICIO-230-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45847;PAGADA;27/01/2022;5106.7;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45847.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20161749126;CONGRESO DE LA REPUBLICA;ORDEN_DE_SERVICIO-231-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45848;PAGADA;8/02/2022;334.98;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45848.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20153408191;MARINA DE GUERRA DEL PERU;ORDEN_DE_SERVICIO-232-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45849;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;18242.77;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20178922581;FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICIA NACIONAL DEL PERU;ORDEN_DE_SERVICIO-233-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45850;PAGADA;11/04/2022;40754.76;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45850.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
